ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0H2YW2N7B,KX4SGE17400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YWQ1MG,PT4SGE24900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YWR2QD,KX4SGE09700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YWSBJL,KC4SGE02700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YX3W1W,PT4SGE26000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YX6YCF,KC4PSP17800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YXC16D,PT4SGE24300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YXJM3Q,PT4SGE24100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YXJQ5X,PT4SGE20500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YY4C8G,PT4SGE27300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YY85Z3,PT4SGE20000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYJ4RH,KX4SGE13500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYR6YL,PT4SGE24700,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1203.6,-100.0,3.06,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYSDN6,KC4PSP15900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYTY6X,PT4SGE26300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYV8CN,KC4SGE01600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYY8ZH,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYYG7K,KX4SGE16500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYYGC7,KX4SGE17300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYYQD8,KC4SGE00100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,10.88,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YYZQ4K,PT4SGE24000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZ1VF6,PT4SGE27500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZ9RNZ,OO4SGE35700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,6.12,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZHXP9,KX4SGE08500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZKJC3,OO4SGE38100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZLMQZ,KC4SGE01100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZMX8C,PT4SGE23200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2YZZT9J,PT4SGE21400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z12Q48,PT4SGE21500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z13BKS,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z13J9W,KC4SGE04200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z187SZ,KC4PSP17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z18VMX,KC4PSP16500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1BZ6K,KX4SGE12700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1CV8M,KC4SGE02400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1DMQB,KX4SGE08000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1FQLS,KX4SGE17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1FTTH,KC4SGE04700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1GPN3,PT4SGE28100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1H2ZN,KC4PSP16100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1H9YK,KX4SGE16800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1J3WX,OO4SGE34000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1KLM6,KC4SGE00300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1KSBT,OO4SGE35600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1LY9J,KX4SGE15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1PCYP,KC4PSP18100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1PD15,OO4SGE36200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1RV7D,KC4PSP15800,2026-W35,2026-W34,3.0,0.0,N/A,2101.2,0.0,N/A,0.0,0.0,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1VR8Z,KC4PSP17900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1WLGH,PT4SGE20300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1WWZJ,PT4SGE20800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1WXQN,OO4SGE36000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1X1F5,KX4SGE08300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z1Y7TC,KX4SGE17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z218FC,PT4SGE19800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z21GJ9,KX4SGE15400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z22YK9,KX4SGE14700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z235FX,KX4SGE13200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z25KGL,PT4SGE25800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z26F5X,PT4SGE22200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z29FK9,OO4SGE34200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2B1S3,KX4SGE17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2C29H,PT4SGE27000,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1135.6,-100.0,0.0,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2HC26,PT4SGE22800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2KG15,OO4SGE37300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2P7VD,PT4SGE24400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2RMHB,PT4SGE26700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2RN6K,PT4SGE25400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.41,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2T687,OO4SGE38300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2TN54,KC4PSP16400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2YLLX,KX4SGE08900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z2ZML1,PT4SGE19600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z325ZF,OO4SGE34800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z33F8Z,OO4SGE36900,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1536.8,-100.0,0.0,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z33TTN,KC4PSP17600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z357CJ,KC4SGE01000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z35R7D,PT4SGE19300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.13,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3CQMV,KC4SGE01500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3CT91,PT4SGE27900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3F39R,KC4SGE00900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3H5PS,PT4SGE23900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3LC38,KX4SGE12600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3MK8W,KC4SGE04600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3R2F8,KC4SGE02800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3R2KS,KC4PSP17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,5.44,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3RVDF,KX4SGE07900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3T374,KX4SGE18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3TP1T,KX4SGE14900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z3ZN22,KX4SGE16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z41JQR,PT4SGE23300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z49RQF,PT4SGE19400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4F2C7,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4LB4T,KX4SGE13700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4N2S7,KC4PSP17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4PDQN,KC4SGE01200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4Q6XH,PT4SGE23400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z4QDPW,OO4SGE39000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z57W5R,OO4SGE37200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z58GCF,OO4SGE37500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z58GPX,KC4SGE00600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z58KWY,OO4SGE34600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z598GY,PT4SGE19900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5D4S6,KC4SGE00800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5D4XP,KX4SGE10100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5DFMY,KC4PSP16200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,3.74,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5KCTN,OO4SGE34300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5LNXP,OO4SGE37000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5M2VS,KX4SGE09100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5MDS1,KC4PSP18200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.22,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5N1PX,OO4SGE35400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5QG45,PT4SGE19700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5T71F,PT4SGE26800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z5WHY3,KC4SGE04100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z66KDN,KC4SGE04300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6B177,KX4SGE17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6B7SD,KC4SGE00700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,7.14,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6F3CF,PT4SGE24600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.69,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6PRJC,PT4SGE23100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6WR3G,KC4PSP17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z6ZRLG,KX4SGE10300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z77K37,PT4SGE27600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z7C1JB,KX4SGE08200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z7JH94,OO4SGE35200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z8G61L,KX4SGE07700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z8JRKN,PT4SGE21100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z8JRN5,KX4SGE13100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z8V5S6,PT4SGE22700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z94348,PT4SGE21900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z9FQWF,KC4SGE00200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z9G55Z,OO4SGE38800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z9H7M2,PT4SGE23700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z9LTMY,PT4SGE27800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2Z9X1JY,PT4SGE25600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZB1V6L,PT4SGE22500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZB4TBB,OO4SGE34100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZB9NX4,KC4PSP18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZC8QQT,PT4SGE28200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZC8QTD,KX4SGE13300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZCZZJN,KC4SGE03900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZD3NT4,KX4SGE08800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H2ZD4PMY,OO4SGE36300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32FRVTL,KX4SGE10200,2026-W35,2026-W34,1.0,2.0,-50.0,1142.4,2284.8,-50.0,0.0,3.06,0.0,0.13,-99.98,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32FYPZN,KX4SGE13700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32G59M9,PT4SGE20800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32GG1CG,KX4SGE10900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32GJ319,PT4SGE26300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32GKWM3,KX4SGE17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0H32H1K4R,PT4SGE19700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
