年月,ASIN,SKU,售价,出库销量,出库销售额,采购成本,头程,佣金,税费,仓储费,Coupon预留(5%),尾程费(参考未计主线),广告花费,平衡ACOS%,目标ACOS%,当前ACOS%,含尾程保守平衡ACOS%,状态
2026-08,B0DR157SSK,KX4SGE13500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR1582JR,KX4SGE13700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR158F59,KX4SGE08200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31,,,,,数据不足
2026-08,B0DR16VDGY,KX4SGE14900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR17PR85,KX4SGE14500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,,,,,数据不足
2026-08,B0DR1F3YDP,KX4SGE09300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR1JGJJF,KC4SGE01400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR1V4YFW,KX4SGE09700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR1V71K3,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR1XX4CV,KX4SGE10600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76,,,,,数据不足
2026-08,B0DR211Y69,KX4SGE08000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR232T5S,KX4SGE17300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR2335TW,KX4SGE10900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DR234TXG,KX4SGE08500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSDJV4NR,KX4SGE14000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77,,,,,数据不足
2026-08,B0DSDKVX4J,KX4SGE18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,,,,,数据不足
2026-08,B0DSDN54CH,KX4SGE08400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,,,,,数据不足
2026-08,B0DSDP1VWQ,KC4SGE05300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.18,,,,,数据不足
2026-08,B0DSDP4HXC,KC4SGE04300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27,,,,,数据不足
2026-08,B0DSDPMZT6,KX4SGE17400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,,,,,数据不足
2026-08,B0DSDPQQBJ,KC4SGE05100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSDQD8KV,KC4SGE00100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSDRZYNV,KC4SGE00900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSDS1MD1,KX4SGE14900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,,,,,数据不足
2026-08,B0DSF3YM3M,KX4SGE08500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPPMDT1,KC4SGE03200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPPNS5J,KX4SGE14500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPS8DR3,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPSFKV2,KX4SGE17700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPSG4C3,KC4SGE02500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPTZQ8C,KX4SGE11700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPVZ77D,KC4SGE04100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPVZS9W,KC4PSP16600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSPW645Y,KC4PSP18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSZKSVFS,KX4SGE12800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DSZLTFTL,KX4SGE12700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.77,,,,,数据不足
2026-08,B0DSZPZY17,KX4SGE08800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.85,,,,,数据不足
2026-08,B0DSZS6NF4,PT4SGE21100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DT11L48N,KX4SGE09200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.23,,,,,数据不足
2026-08,B0DWJQC5MN,KX4SGE14000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWJS6X85,KX4SGE13200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWJVN71Y,KX4SGE18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.88,,,,,数据不足
2026-08,B0DWJXRXNM,KX4SGE17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,,,,,数据不足
2026-08,B0DWK1HVFF,KX4SGE12900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.62,,,,,数据不足
2026-08,B0DWMQS9GP,PT4SGE26500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,,,,,数据不足
2026-08,B0DWMS9Y4H,PT4SGE19600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMSW236,PT4SGE27300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMT3VKB,PT4SGE19400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,,,,,数据不足
2026-08,B0DWMT6F8P,PT4SGE24000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMT83TF,KX4SGE10100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMT91GZ,PT4SGE18600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.71,,,,,数据不足
2026-08,B0DWMTDNKW,PT4SGE26300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.82,,,,,数据不足
2026-08,B0DWMTDRJB,PT4SGE26200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTNSG6,PT4SGE20300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTNV1D,PT4SGE24900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,,,,,数据不足
2026-08,B0DWMTNV4G,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTPJ43,PT4SGE21500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTPL8K,PT4SGE25800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTRDD2,PT4SGE26600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTVC74,PT4SGE18300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTVZ28,KC4PSP16300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,,,,,数据不足
2026-08,B0DWMTWGR8,PT4SGE19900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTWKBP,PT4SGE24700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76,,,,,数据不足
2026-08,B0DWMTWWMP,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTXGTZ,PT4SGE21400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTXGXW,PT4SGE26000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTXN9Y,PT4SGE19700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMTZCK3,PT4SGE23700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,,,,,数据不足
2026-08,B0DWMV24J4,PT4SGE21100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMV2749,PT4SGE26800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMV2FY1,PT4SGE24900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34,,,,,数据不足
2026-08,B0DWMV2FZ4,PT4SGE27700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMV3S49,PT4SGE21000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.27,,,,,数据不足
2026-08,B0DWMV77TN,PT4SGE21400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMV786B,PT4SGE22500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMV9MMG,PT4SGE24000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,,,,,数据不足
2026-08,B0DWMVC8SP,PT4SGE20000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,,,,,数据不足
2026-08,B0DWMVCPWQ,PT4SGE26200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVF9JC,PT4SGE23400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVMGP9,PT4SGE20800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,,,,,数据不足
2026-08,B0DWMVNZQ2,PT4SGE22800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVNZQQ,PT4SGE25800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,,,,,数据不足
2026-08,B0DWMVQGKD,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,,,,,数据不足
2026-08,B0DWMVQQ5W,PT4SGE26100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVR26F,PT4SGE23700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVTMVT,PT4SGE24600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVVZTC,PT4SGE18500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVW888,PT4SGE19800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,,,,,数据不足
2026-08,B0DWMVWJQB,KX4SGE13100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMVXFQ5,PT4SGE23300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.45,,,,,数据不足
2026-08,B0DWMVYC9M,PT4SGE23400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.21,,,,,数据不足
2026-08,B0DWMVZ3BX,PT4SGE24300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,,,,,数据不足
2026-08,B0DWMW19KX,PT4SGE26600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,,,数据不足
2026-08,B0DWMW6BCK,PT4SGE18500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMW7WG7,PT4SGE26000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMW8ZPH,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMW9RDM,PT4SGE19400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWB1YB,PT4SGE27800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWBJ2Y,PT4SGE27600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWDCGG,PT4SGE19900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,,,,,数据不足
2026-08,B0DWMWDHTG,PT4SGE26500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWDMSG,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04,,,,,数据不足
2026-08,B0DWMWF3M3,PT4SGE23600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWFPJL,KC4PSP16300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.78,,,,,数据不足
2026-08,B0DWMWHW6D,PT4SGE28100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66,,,,,数据不足
2026-08,B0DWMWHXPT,PT4SGE18400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWJ28T,PT4SGE27900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWJ4YX,PT4SGE19500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWJ67H,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.33,,,,,数据不足
2026-08,B0DWMWKKRN,PT4SGE22800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49,,,,,数据不足
2026-08,B0DWMWKTNS,PT4SGE21500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWLPP3,PT4SGE27500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,,,,,数据不足
2026-08,B0DWMWM7RD,PT4SGE18600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,,,,,数据不足
2026-08,B0DWMWNV9V,PT4SGE23900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,,,,,数据不足
2026-08,B0DWMWPHXF,PT4SGE27700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWRL4Y,PT4SGE18700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWRW4J,PT4SGE18300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWSC1F,PT4SGE18800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMWSW64,PT4SGE19100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,,,,,数据不足
2026-08,B0DWMWXLKT,PT4SGE24100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMX43HG,PT4SGE22700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMXF64B,PT4SGE20500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMXGGK4,PT4SGE25600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMY68C8,PT4SGE18800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMYH5XW,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWMYH5ZG,PT4SGE18400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWSC41SP,KX4SGE08500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0DWSJCGV4,KC4PSP16100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F186R1FQ,PT4SGE24000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F186SW7J,KC4PSP16300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,,,,,数据不足
2026-08,B0F18B5J2V,PT4SGE24400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.49,,,,,数据不足
2026-08,B0F18BPNFH,PT4SGE19700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18DTWD5,PT4SGE27600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18DYHQ7,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18J33CK,PT4SGE18300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18JFCJQ,PT4SGE26500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18M5THF,PT4SGE26000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,,,,,数据不足
2026-08,B0F18WTNZF,PT4SGE23900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18WYS7C,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F18X2D7K,PT4SGE27800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F43NQY7N,KC4SGE04300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.22,,,,,数据不足
2026-08,B0F52XDM8T,PT4SGE21500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,,,,,数据不足
2026-08,B0F52XS7Y7,KC4SGE04800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,,,,,数据不足
2026-08,B0F5362LX9,KX4SGE08000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F536RR47,KC4SGE05200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.41,,,,,数据不足
2026-08,B0F537GH49,KC4SGE03200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F539BRTN,KC4SGE04300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F53BTL67,KC4SGE04800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13,,,,,数据不足
2026-08,B0F53C1RFK,KX4SGE08000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F53D9CK6,KC4PSP16800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F53DF7MR,PT4SGE21500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,,,,,数据不足
2026-08,B0F53DJQ49,KC4SGE05400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,,,,,数据不足
2026-08,B0F66V9CSK,KX4SGE09700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66W9Z4G,KC4SGE01100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66WFMZK,KC4SGE02800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66X11Z5,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66XCGWM,KC4SGE01800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66XF6T5,PT4SGE26200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66XGRMT,KX4SGE09100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66XPZRH,PT4SGE22700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66XTD4Z,KX4SGE13500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66Y1ZW8,KX4SGE15800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YCL47,KC4SGE04300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YL93N,KC4PSP16200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12,,,,,数据不足
2026-08,B0F66YL9ZW,KC4SGE04600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YQDJ8,KX4SGE17000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YTQ19,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YVWDZ,KC4PSP16800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YVWHD,KC4SGE02400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YWHZR,KX4SGE17700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66YZG6G,PT4SGE27900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,,,,,数据不足
2026-08,B0F66Z1367,PT4SGE25600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66Z6WZ7,KC4SGE03200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,,,,,数据不足
2026-08,B0F66ZFBPR,PT4SGE28200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZKJFN,KC4SGE05000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZM5HY,PT4SGE26500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZM5JS,PT4SGE19800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZMYLS,KX4SGE15400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZRNSS,KC4PSP17600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZVPJT,KC4PSP16700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,,,,,数据不足
2026-08,B0F66ZWGQD,KC4SGE00900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F66ZYR9M,KC4SGE03300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,,,,,数据不足
2026-08,B0F66ZYSY6,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F6711TJJ,KC4SGE02900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F67143SL,PT4SGE27500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0F6714QJN,PT4SGE26000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
