ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周毛利润-实际,上上周毛利润-实际,上周毛利率%,上上周毛利率%,毛利率环比%,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0DWJQC5MN,KX4SGE14000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWJQCQJ2,KX4SGE17400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,13.19,4.08,-13.19,-4.08,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWJS6X85,KX4SGE13200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWJVN71Y,KX4SGE18000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,23.53,28.02,-23.53,-28.02,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWJXRXNM,KX4SGE17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,13.94,0.0,-13.94,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWJZLMJ2,KC4PSP16900,2026-W36,2026-W35,10.0,6.0,66.67,11220.0,6732.0,66.67,49.78,126.75,1821.36,272.95,16.23,4.05,300.36,0.44,1.88,-76.44,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWK1388B,KX4SGE09200,2026-W36,2026-W35,3.0,0.0,N/A,3365.8,0.0,N/A,12.65,17.2,775.29,-13.96,23.03,,,0.38,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWK1657X,KC4PSP17400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWK1HVFF,KX4SGE12900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,6.87,-3.06,-6.87,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMQS9GP,PT4SGE26500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMS9Y4H,PT4SGE19600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMSF77S,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-0.9,-3.83,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMSG3ML,KX4SGE15200,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1094.8,-100.0,37.94,90.37,-52.43,74.12,,6.77,,,8.25,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMSHL7S,PT4SGE19600,2026-W36,2026-W35,1.0,0.0,N/A,584.8,0.0,N/A,36.04,8.77,24.71,-26.29,4.23,,,6.16,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMSSG1M,PT4SGE28100,2026-W36,2026-W35,1.0,1.0,0.0,1387.2,1387.2,0.0,30.74,30.94,303.29,301.89,21.86,21.76,0.47,2.22,2.23,-0.66,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMSW236,PT4SGE27300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT3VKB,PT4SGE19400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,5.85,-3.06,-5.85,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT4JDS,PT4SGE25600,2026-W36,2026-W35,2.0,1.0,100.0,2040.0,1020.0,100.0,18.16,37.06,392.79,155.66,19.25,15.26,26.17,0.89,3.63,-75.5,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT5PY9,PT4SGE24300,2026-W36,2026-W35,1.0,2.0,-50.0,1210.33,2420.66,-50.0,6.53,6.32,278.07,562.88,22.97,23.25,-1.2,0.54,0.26,106.45,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT6F8P,PT4SGE24000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT7C59,PT4SGE24400,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1353.2,-100.0,14.89,11.29,-14.89,343.14,,25.36,,,0.83,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT83TF,KX4SGE10100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMT91GZ,PT4SGE18600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,21.62,34.48,-23.56,-41.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTBPZG,KX4SGE12400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.08,17.14,-21.89,-44.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTCC74,PT4SGE19200,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,584.8,-100.0,45.7,32.44,-50.57,84.9,,14.52,,,5.55,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTDNKW,PT4SGE26300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.09,2.72,-1.09,-2.72,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTDRJB,PT4SGE26200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,11.83,0.0,-11.83,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTG6H3,PT4SGE26800,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,999.6,-100.0,16.18,19.11,-19.17,190.99,,19.11,,,1.91,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTK9F5,PT4SGE24400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.34,0.95,-13.4,-26.66,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTNSG6,PT4SGE20300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTNV1D,PT4SGE24900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.0,-2.72,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTNV4G,PT4SGE23100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTPJ43,PT4SGE21500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTPL8K,PT4SGE25800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTRDD2,PT4SGE26600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTVB9C,PT4SGE22500,2026-W36,2026-W35,1.0,0.0,N/A,1012.38,0.0,N/A,20.26,22.51,136.9,-51.77,13.52,,,2.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTVC74,PT4SGE18300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,21.35,0.0,-21.35,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTVZ28,KC4PSP16300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,0.0,-4.96,-5.93,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTWGR8,PT4SGE19900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTWKBP,PT4SGE24700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.98,3.88,-8.08,-11.22,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTWWMP,PT4SGE20100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTXGTZ,PT4SGE21400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTXGXW,PT4SGE26000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTXJNQ,PT4SGE19500,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,598.4,-100.0,0.0,9.38,0.0,144.56,,24.16,,,1.57,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTXN9Y,PT4SGE19700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTXQZK,PT4SGE19800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,24.82,12.17,-28.88,-29.39,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTY66B,PT4SGE22700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-1.11,-4.69,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTZ8H1,PT4SGE26100,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,852.72,-100.0,29.51,28.02,-51.3,255.77,,30.0,,,3.29,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMTZCK3,PT4SGE23700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV24J4,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV2749,PT4SGE26800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV2FY1,PT4SGE24900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.85,6.05,-5.85,-6.05,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV2FZ4,PT4SGE27700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV3RPH,PT4SGE22200,2026-W36,2026-W35,1.0,2.0,-50.0,918.0,1836.0,-50.0,35.7,36.18,111.09,271.02,12.1,14.76,-18.02,3.89,1.97,97.37,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV3S49,PT4SGE21000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.04,14.01,-2.04,-14.01,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV6NGG,PT4SGE21000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV7693,PT4SGE24600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.62,0.0,-7.62,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV77TN,PT4SGE21400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV786B,PT4SGE22500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV85N5,PT4SGE27800,2026-W36,2026-W35,1.0,1.0,0.0,1149.13,1149.13,0.0,32.16,18.84,194.74,244.5,16.95,21.28,-20.35,2.8,1.64,70.76,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMV9MMG,PT4SGE24000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVBR7Q,PT4SGE27500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,42.64,18.5,-44.02,-24.38,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVBS9V,PT4SGE27900,2026-W36,2026-W35,1.0,1.0,0.0,1011.3,1011.3,0.0,13.67,14.21,186.6,189.42,18.45,18.73,-1.49,1.35,1.41,-3.83,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVC8SP,PT4SGE20000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVCPWQ,PT4SGE26200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVF21W,PT4SGE21100,2026-W36,2026-W35,2.0,1.0,100.0,1196.8,598.4,100.0,0.0,0.0,113.34,54.32,9.47,9.08,4.32,0.0,0.0,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVF9JC,PT4SGE23400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVLDXS,PT4SGE21900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVMGP9,PT4SGE20800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVNYMS,PT4SGE25400,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1572.7,-100.0,15.64,23.05,-25.03,345.94,,22.0,,,1.47,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVNZQ2,PT4SGE22800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVNZQQ,PT4SGE25800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.04,0.0,-12.04,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVP2YN,PT4SGE25400,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1572.7,-100.0,14.42,12.58,-14.42,396.24,,25.19,,,0.8,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVQ3MR,PT4SGE23600,2026-W36,2026-W35,1.0,1.0,0.0,1518.92,1518.92,0.0,49.44,94.25,459.09,422.89,30.22,27.84,8.56,3.25,6.2,-47.55,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVQGKD,PT4SGE27000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.98,6.53,-5.98,-6.53,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVQQ5W,PT4SGE26100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVR26F,PT4SGE23700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVRNCJ,KX4SGE13100,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1475.6,-100.0,32.71,40.87,-32.71,309.81,,21.0,,,2.77,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVS1WG,PT4SGE26700,2026-W36,2026-W35,2.0,0.0,N/A,1700.0,0.0,N/A,22.3,46.72,261.5,-46.72,15.38,,,1.31,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVST5H,PT4SGE20500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.72,3.13,-11.51,-10.7,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVSV8M,PT4SGE23200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,20.47,5.71,-20.47,-5.71,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVTMVT,PT4SGE24600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVVZTC,PT4SGE18500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVW888,PT4SGE19800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.79,4.9,-9.79,-4.9,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVWJQB,KX4SGE13100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVXFQ5,PT4SGE23300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,24.62,17.88,-24.62,-17.88,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVYC9M,PT4SGE23400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,14.96,0.0,-14.96,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMVZ3BX,PT4SGE24300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.76,14.48,-4.76,-14.48,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW19KX,PT4SGE26600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW2718,PT4SGE19700,2026-W36,2026-W35,2.0,4.0,-50.0,1458.33,2916.66,-50.0,118.39,110.91,359.13,808.59,24.63,27.72,-11.17,8.12,3.8,113.49,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW4MXR,PT4SGE20800,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,642.8,-100.0,17.61,22.17,-17.61,142.32,,22.14,,,3.45,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW6BCK,PT4SGE18500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW7WG7,PT4SGE26000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW85HW,PT4SGE19100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,13.4,19.04,-17.08,-24.81,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW8QBM,PT4SGE23900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,16.86,31.55,-19.16,-39.6,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW8WBV,PT4SGE28200,2026-W36,2026-W35,3.0,1.0,200.0,3855.6,1285.2,200.0,4.69,0.41,1236.8,407.53,32.08,31.71,1.16,0.12,0.03,283.33,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW8ZPH,PT4SGE23100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMW9RDM,PT4SGE19400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWB1YB,PT4SGE27800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWBJ2Y,PT4SGE27600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWDCGG,PT4SGE19900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,15.03,0.0,-15.03,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWDHTG,PT4SGE26500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWDMSG,PT4SGE20100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,5.98,-3.26,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWF3M3,PT4SGE23600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWFPJL,KC4PSP16300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWHW6D,PT4SGE28100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWHXPT,PT4SGE18400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWJ28T,PT4SGE27900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWJ4YX,PT4SGE19500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWJ67H,PT4SGE27000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,25.84,32.03,-25.84,-32.03,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWJS7F,PT4SGE20300,2026-W36,2026-W35,0.0,2.0,-100.0,0.0,1617.72,-100.0,3.06,3.06,-5.76,459.22,,28.39,,,0.19,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWKKRN,PT4SGE22800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.04,5.78,-3.44,-10.66,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWKTNS,PT4SGE21500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWLGF3,PT4SGE26300,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,673.2,-100.0,31.42,17.48,-31.42,188.4,,27.99,,,2.6,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWLPP3,PT4SGE27500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,11.42,0.0,-11.42,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWM7RD,PT4SGE18600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.79,7.96,-9.79,-7.96,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWNV9V,PT4SGE23900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.31,15.1,-12.31,-15.1,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWPHXF,PT4SGE27700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWQTGG,PT4SGE23200,2026-W36,2026-W35,1.0,0.0,N/A,1353.2,0.0,N/A,23.66,22.44,496.19,-22.44,36.67,,,1.75,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWR57F,PT4SGE20000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWRL4Y,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWRW4J,PT4SGE18300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.12,0.0,-6.12,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWSC1F,PT4SGE18800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWSW64,PT4SGE19100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,6.66,0.0,-6.66,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DWMWW13T,PT4SGE21900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,-19.45,-40.63,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
